Site_No,Samp_No,Location,Analysis,CAS_NO,Analyte,Total_Or_Disolved,Result,Result_Units,Detected,Result_Qualifier,SampleDate,SampleTime,MDL,MDL_Units,Reporting_Limit,Reporting_Limit_Units,Matrix,Latitude,Longitude,QA_Comment
A8K9,GKMSWARRP-081115-1600,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-02-0,Nickel,T,1.2,ug/L,Y,,11-Aug-15,16:00,0.4,ug/L,1,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1610,ANIMAS-ROTARY PARK,245.1 Mercury (CVAA),7439-97-6,Mercury,T,0.08,ug/L,N,U,11-Aug-15,16:10,0.08,ug/L,0.2,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1600,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-39-3,Barium,T,43,ug/L,Y,,11-Aug-15,16:00,0.14,ug/L,2,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1600,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-62-2,Vanadium,T,0.3,ug/L,N,U,11-Aug-15,16:00,0.3,ug/L,1,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1620,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-36-0,Antimony,T,0.4,ug/L,N,U,11-Aug-15,16:20,0.4,ug/L,1,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1610,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-02-0,Nickel,T,1.1,ug/L,Y,,11-Aug-15,16:10,0.4,ug/L,1,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1610,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7782-49-2,Selenium,T,1.3,ug/L,Y,U,11-Aug-15,16:10,0.58,ug/L,2,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1610,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-22-4,Silver,T,0.1,ug/L,N,U,11-Aug-15,16:10,0.1,ug/L,1,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1610,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-28-0,Thallium,T,0.1,ug/L,N,U,11-Aug-15,16:10,0.1,ug/L,0.2,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1610,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-66-6,Zinc,T,42,ug/L,Y,,11-Aug-15,16:10,2.8,ug/L,20,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1620,ANIMAS-ROTARY PARK,200.7 Metals (ICP),7429-90-5,Aluminum,T,24,ug/L,N,U,11-Aug-15,16:20,24,ug/L,200,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1620,ANIMAS-ROTARY PARK,200.7 Metals (ICP),7440-70-2,Calcium,T,31,ug/L,Y,J,11-Aug-15,16:20,25,ug/L,500,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1620,ANIMAS-ROTARY PARK,200.7 Metals (ICP),7439-89-6,Iron,T,17,ug/L,N,UJ,11-Aug-15,16:20,17,ug/L,50,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1620,ANIMAS-ROTARY PARK,200.7 Metals (ICP),7439-95-4,Magnesium,T,33,ug/L,N,U,11-Aug-15,16:20,33,ug/L,500,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1610,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-62-2,Vanadium,T,0.3,ug/L,N,U,11-Aug-15,16:10,0.3,ug/L,1,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1620,ANIMAS-ROTARY PARK,200.7 Metals (ICP),7440-23-5,Sodium,T,1900,ug/L,Y,,11-Aug-15,16:20,480,ug/L,1000,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1610,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7439-92-1,Lead,T,2.8,ug/L,Y,,11-Aug-15,16:10,0.06,ug/L,0.3,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1620,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-38-2,Arsenic,T,0.37,ug/L,N,U,11-Aug-15,16:20,0.37,ug/L,1,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1620,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-39-3,Barium,T,0.14,ug/L,N,U,11-Aug-15,16:20,0.14,ug/L,2,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1620,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-41-7,Beryllium,T,0.15,ug/L,N,U,11-Aug-15,16:20,0.15,ug/L,0.4,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1620,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-43-9,Cadmium,T,0.043,ug/L,N,UJ,11-Aug-15,16:20,0.043,ug/L,0.1,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1620,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-47-3,Chromium,T,1,ug/L,N,U,11-Aug-15,16:20,1,ug/L,2,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1620,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-48-4,Cobalt,T,0.12,ug/L,N,U,11-Aug-15,16:20,0.12,ug/L,0.4,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1620,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-50-8,Copper,T,0.5,ug/L,N,U,11-Aug-15,16:20,0.5,ug/L,1,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1620,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7439-92-1,Lead,T,0.06,ug/L,N,U,11-Aug-15,16:20,0.06,ug/L,0.3,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,A68_081115,A68,200.7 Metals (ICP),7440-09-7,Potassium,T,620,ug/L,Y,J,11-Aug-15,17:10,17,ug/L,1000,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,GKMSWARRP-081115-1620,ANIMAS-ROTARY PARK,200.7 Metals (ICP),7440-09-7,Potassium,T,17,ug/L,N,U,11-Aug-15,16:20,17,ug/L,1000,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1600,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7439-98-7,Molybdenum,T,0.75,ug/L,Y,J,11-Aug-15,16:00,0.45,ug/L,1,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1600,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-43-9,Cadmium,T,0.043,ug/L,N,U,11-Aug-15,16:00,0.043,ug/L,0.1,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1600,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-47-3,Chromium,T,1,ug/L,N,U,11-Aug-15,16:00,1,ug/L,2,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1600,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-48-4,Cobalt,T,0.32,ug/L,Y,J,11-Aug-15,16:00,0.12,ug/L,0.4,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1600,ANIMAS-ROTARY PARK,200.7 Metals (ICP),7429-90-5,Aluminum,T,99,ug/L,Y,J,11-Aug-15,16:00,24,ug/L,200,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1600,ANIMAS-ROTARY PARK,200.7 Metals (ICP),7440-70-2,Calcium,T,58000,ug/L,Y,,11-Aug-15,16:00,25,ug/L,500,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1600,ANIMAS-ROTARY PARK,200.7 Metals (ICP),7439-89-6,Iron,T,180,ug/L,Y,,11-Aug-15,16:00,17,ug/L,50,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1600,ANIMAS-ROTARY PARK,200.7 Metals (ICP),7439-95-4,Magnesium,T,7600,ug/L,Y,J,11-Aug-15,16:00,33,ug/L,500,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1600,ANIMAS-ROTARY PARK,200.7 Metals (ICP),7440-09-7,Potassium,T,2100,ug/L,Y,,11-Aug-15,16:00,17,ug/L,1000,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1600,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-50-8,Copper,T,2.9,ug/L,Y,,11-Aug-15,16:00,0.5,ug/L,1,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1610,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7439-98-7,Molybdenum,T,0.77,ug/L,Y,J,11-Aug-15,16:10,0.45,ug/L,1,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1600,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7439-96-5,Manganese,T,100,ug/L,Y,,11-Aug-15,16:00,1.2,ug/L,2.5,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1610,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7439-96-5,Manganese,T,110,ug/L,Y,,11-Aug-15,16:10,1.2,ug/L,2.5,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1610,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-38-2,Arsenic,T,0.37,ug/L,N,U,11-Aug-15,16:10,0.37,ug/L,1,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1610,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-39-3,Barium,T,45,ug/L,Y,,11-Aug-15,16:10,0.14,ug/L,2,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1620,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7439-98-7,Molybdenum,T,0.45,ug/L,N,U,11-Aug-15,16:20,0.45,ug/L,1,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1610,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-41-7,Beryllium,T,0.15,ug/L,N,U,11-Aug-15,16:10,0.15,ug/L,0.4,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1620,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7439-96-5,Manganese,T,1.2,ug/L,N,U,11-Aug-15,16:20,1.2,ug/L,2.5,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1610,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-43-9,Cadmium,T,0.11,ug/L,Y,J,11-Aug-15,16:10,0.043,ug/L,0.1,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1610,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-47-3,Chromium,T,1,ug/L,N,U,11-Aug-15,16:10,1,ug/L,2,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1610,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-48-4,Cobalt,T,0.33,ug/L,Y,J,11-Aug-15,16:10,0.12,ug/L,0.4,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1610,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-50-8,Copper,T,3.1,ug/L,Y,,11-Aug-15,16:10,0.5,ug/L,1,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1600,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-41-7,Beryllium,T,0.15,ug/L,N,U,11-Aug-15,16:00,0.15,ug/L,0.4,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,GKMSWARRP-081115-1600,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7439-92-1,Lead,T,2,ug/L,Y,,11-Aug-15,16:00,0.06,ug/L,0.3,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,A68_081115,A68,200.7 Metals (ICP),7440-70-2,Calcium,T,44000,ug/L,Y,,11-Aug-15,17:10,25,ug/L,500,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7440-02-0,Nickel,T,1.1,ug/L,Y,,11-Aug-15,17:10,0.4,ug/L,1,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7439-92-1,Lead,T,1.6,ug/L,Y,,11-Aug-15,17:10,0.06,ug/L,0.3,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.7 Metals (ICP),7439-89-6,"Iron, Dissolved",D,17,ug/L,N,U,11-Aug-15,17:10,17,ug/L,50,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.7 Metals (ICP),7439-89-6,Iron,T,140,ug/L,Y,,11-Aug-15,17:10,17,ug/L,50,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7440-50-8,"Copper, Dissolved",D,2.7,ug/L,Y,,11-Aug-15,17:10,0.5,ug/L,1,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7440-50-8,Copper,T,4.6,ug/L,Y,,11-Aug-15,17:10,0.5,ug/L,1,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7440-48-4,"Cobalt, Dissolved",D,1.3,ug/L,Y,,11-Aug-15,17:10,0.12,ug/L,0.4,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7440-48-4,Cobalt,T,0.4,ug/L,Y,,11-Aug-15,17:10,0.12,ug/L,0.4,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7440-47-3,"Chromium, Dissolved",D,1,ug/L,N,U,11-Aug-15,17:10,1,ug/L,2,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.7 Metals (ICP),7439-95-4,Magnesium,T,2700,ug/L,Y,,11-Aug-15,17:10,33,ug/L,500,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.7 Metals (ICP),7440-70-2,"Calcium, Dissolved",D,45000,ug/L,Y,,11-Aug-15,17:10,25,ug/L,500,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.7 Metals (ICP),7439-95-4,"Magnesium, Dissolved",D,2800,ug/L,Y,,11-Aug-15,17:10,33,ug/L,500,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7440-43-9,"Cadmium, Dissolved",D,0.77,ug/L,Y,,11-Aug-15,17:10,0.043,ug/L,0.1,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7440-43-9,Cadmium,T,0.74,ug/L,Y,,11-Aug-15,17:10,0.043,ug/L,0.1,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7440-41-7,"Beryllium, Dissolved",D,0.15,ug/L,N,U,11-Aug-15,17:10,0.15,ug/L,0.4,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7440-41-7,Beryllium,T,0.15,ug/L,N,U,11-Aug-15,17:10,0.15,ug/L,0.4,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7440-39-3,"Barium, Dissolved",D,23,ug/L,Y,,11-Aug-15,17:10,0.14,ug/L,2,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7440-39-3,Barium,T,22,ug/L,Y,,11-Aug-15,17:10,0.14,ug/L,2,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7440-38-2,"Arsenic, Dissolved",D,0.37,ug/L,N,U,11-Aug-15,17:10,0.37,ug/L,1,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7440-38-2,Arsenic,T,0.37,ug/L,N,U,11-Aug-15,17:10,0.37,ug/L,1,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7440-36-0,"Antimony, Dissolved",D,0.4,ug/L,N,U,11-Aug-15,17:10,0.4,ug/L,1,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7440-36-0,Antimony,T,0.4,ug/L,N,U,11-Aug-15,17:10,0.4,ug/L,1,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7440-47-3,Chromium,T,1,ug/L,N,U,11-Aug-15,17:10,1,ug/L,2,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7440-22-4,Silver,T,0.1,ug/L,N,U,11-Aug-15,17:10,0.1,ug/L,1,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,GKMSWARRP-081115-1620,ANIMAS-ROTARY PARK,200.8 Metals (ICP/MS),7440-02-0,Nickel,T,0.4,ug/L,N,U,11-Aug-15,16:20,0.4,ug/L,1,ug/L,Surface Water,37.280718,-107.876927,L2 Val
A8K9,CC48_081115,CC48,200.7 Metals (ICP),7429-90-5,"Aluminum, Dissolved",D,8000,ug/L,Y,,11-Aug-15,16:55,24,ug/L,200,ug/L,Surface Water,37.819984,-107.663275,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7440-66-6,"Zinc, Dissolved",D,200,ug/L,Y,,11-Aug-15,17:10,2.8,ug/L,20,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7440-66-6,Zinc,T,220,ug/L,Y,,11-Aug-15,17:10,2.8,ug/L,20,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7440-62-2,"Vanadium, Dissolved",D,0.3,ug/L,N,U,11-Aug-15,17:10,0.3,ug/L,1,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7440-62-2,Vanadium,T,0.3,ug/L,N,U,11-Aug-15,17:10,0.3,ug/L,1,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7440-28-0,"Thallium, Dissolved",D,0.1,ug/L,N,U,11-Aug-15,17:10,0.1,ug/L,0.2,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7440-28-0,Thallium,T,0.1,ug/L,N,U,11-Aug-15,17:10,0.1,ug/L,0.2,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.7 Metals (ICP),7440-23-5,"Sodium, Dissolved",D,2000,ug/L,Y,,11-Aug-15,17:10,480,ug/L,1000,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7439-92-1,"Lead, Dissolved",D,0.064,ug/L,Y,J,11-Aug-15,17:10,0.06,ug/L,0.3,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7440-22-4,"Silver, Dissolved",D,0.1,ug/L,N,U,11-Aug-15,17:10,0.1,ug/L,1,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A72_081115,A72,200.8 Metals (ICP/MS),7440-66-6,"Zinc, Dissolved",D,470,ug/L,Y,,11-Aug-15,17:35,2.8,ug/L,20,ug/L,Surface Water,37.79027,-107.667578,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7782-49-2,"Selenium, Dissolved",D,0.58,ug/L,N,U,11-Aug-15,17:10,0.58,ug/L,2,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7782-49-2,Selenium,T,2,ug/L,Y,UB,11-Aug-15,17:10,0.58,ug/L,2,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.7 Metals (ICP),7440-09-7,"Potassium, Dissolved",D,650,ug/L,Y,J,11-Aug-15,17:10,17,ug/L,1000,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7440-02-0,"Nickel, Dissolved",D,1.2,ug/L,Y,,11-Aug-15,17:10,0.4,ug/L,1,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7439-98-7,"Molybdenum, Dissolved",D,1.6,ug/L,Y,,11-Aug-15,17:10,0.45,ug/L,1,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7439-98-7,Molybdenum,T,1.6,ug/L,Y,,11-Aug-15,17:10,0.45,ug/L,1,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,245.1 Mercury (CVAA),7439-97-6,Mercury,T,0.08,ug/L,N,U,11-Aug-15,17:10,0.08,ug/L,0.2,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,245.1 Mercury (CVAA),7439-97-6,"Mercury, Dissolved",D,0.08,ug/L,N,U,11-Aug-15,17:10,0.08,ug/L,0.2,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7439-96-5,"Manganese, Dissolved",D,810,ug/L,Y,,11-Aug-15,17:10,1.2,ug/L,2.5,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.8 Metals (ICP/MS),7439-96-5,Manganese,T,790,ug/L,Y,,11-Aug-15,17:10,1.2,ug/L,2.5,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A68_081115,A68,200.7 Metals (ICP),7440-23-5,Sodium,T,1900,ug/L,Y,,11-Aug-15,17:10,480,ug/L,1000,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A72_081115,A72,200.8 Metals (ICP/MS),7440-43-9,"Cadmium, Dissolved",D,1.7,ug/L,Y,,11-Aug-15,17:35,0.043,ug/L,0.1,ug/L,Surface Water,37.79027,-107.667578,L2 Val
A8K9,A72_081115,A72,200.8 Metals (ICP/MS),7439-92-1,Lead,T,18,ug/L,Y,,11-Aug-15,17:35,0.06,ug/L,0.3,ug/L,Surface Water,37.79027,-107.667578,L2 Val
A8K9,A72_081115,A72,200.7 Metals (ICP),7439-89-6,"Iron, Dissolved",D,910,ug/L,Y,,11-Aug-15,17:35,17,ug/L,50,ug/L,Surface Water,37.79027,-107.667578,L2 Val
A8K9,A72_081115,A72,200.7 Metals (ICP),7439-89-6,Iron,T,3200,ug/L,Y,,11-Aug-15,17:35,17,ug/L,50,ug/L,Surface Water,37.79027,-107.667578,L2 Val
A8K9,A72_081115,A72,200.8 Metals (ICP/MS),7440-50-8,"Copper, Dissolved",D,14,ug/L,Y,,11-Aug-15,17:35,0.5,ug/L,1,ug/L,Surface Water,37.79027,-107.667578,L2 Val
A8K9,A72_081115,A72,200.8 Metals (ICP/MS),7440-50-8,Copper,T,62,ug/L,Y,,11-Aug-15,17:35,0.5,ug/L,1,ug/L,Surface Water,37.79027,-107.667578,L2 Val
A8K9,A72_081115,A72,200.8 Metals (ICP/MS),7440-48-4,"Cobalt, Dissolved",D,7.6,ug/L,Y,,11-Aug-15,17:35,0.12,ug/L,0.4,ug/L,Surface Water,37.79027,-107.667578,L2 Val
A8K9,A72_081115,A72,200.8 Metals (ICP/MS),7440-48-4,Cobalt,T,5.6,ug/L,Y,,11-Aug-15,17:35,0.12,ug/L,0.4,ug/L,Surface Water,37.79027,-107.667578,L2 Val
A8K9,A72_081115,A72,200.8 Metals (ICP/MS),7440-47-3,"Chromium, Dissolved",D,1,ug/L,N,U,11-Aug-15,17:35,1,ug/L,2,ug/L,Surface Water,37.79027,-107.667578,L2 Val
A8K9,A72_081115,A72,200.8 Metals (ICP/MS),7440-47-3,Chromium,T,1,ug/L,N,U,11-Aug-15,17:35,1,ug/L,2,ug/L,Surface Water,37.79027,-107.667578,L2 Val
A8K9,A68_081115,A68,200.7 Metals (ICP),7429-90-5,"Aluminum, Dissolved",D,54,ug/L,Y,J,11-Aug-15,17:10,24,ug/L,200,ug/L,Surface Water,37.811202,-107.659167,L2 Val
A8K9,A72_081115,A72,200.7 Metals (ICP),7440-70-2,Calcium,T,64000,ug/L,Y,,11-Aug-15,17:35,25,ug/L,500,ug/L,Surface Water,37.79027,-107.667578,L2 Val
A8K9,A72_081115,A72,200.7 Metals (ICP),7439-95-4,"Magnesium, Dissolved",D,4400,ug/L,Y,,11-Aug-15,17:35,33,ug/L,500,ug/L,Surface Water,37.79027,-107.667578,L2 Val
A8K9,A72_081115,A72,200.8 Metals (ICP/MS),7440-43-9,Cadmium,T,1.7,ug/L,Y,,11-Aug-15,17:35,0.043,ug/L,0.1,ug/L,Surface Water,37.79027,-107.667578,L2 Val
A8K9,A72_081115,A72,200.8 Metals (ICP/MS),7440-41-7,"Beryllium, Dissolved",D,0.15,ug/L,N,U,11-Aug-15,17:35,0.15,ug/L,0.4,ug/L,Surface Water,37.79027,-107.667578,L2 Val
A8K9,A72_081115,A72,200.8 Metals (ICP/MS),7440-41-7,Beryllium,T,0.29,ug/L,Y,J,11-Aug-15,17:35,0.15,ug/L,0.4,ug/L,Surface Water,37.79027,-107.667578,L2 Val
A8K9,A72_081115,A72,200.8 Metals (ICP/MS),7440-39-3,"Barium, Dissolved",D,23,ug/L,Y,,11-Aug-15,17:35,0.14,ug/L,2,ug/L,Surface Water,37.79027,-107.667578,L2 Val
A8K9,A72_081115,A72,200.8 Metals (ICP/MS),7440-39-3,Barium,T,25,ug/L,Y,,11-Aug-15,17:35,0.14,ug/L,2,ug/L,Surface Water,37.79027,-107.667578,L2 Val
